store_location,item_id,size,color,system_count,last_updated
Flatiron,SKU-002,32,Stone Wash,4,2026-07-02
Flatiron,SKU-002,32,Raw Denim,4,2026-06-23
Flatiron,SKU-002,32,Vintage Blue,3,2026-06-25
Flatiron,SKU-002,33,Indigo,2,2026-07-02
Flatiron,SKU-002,33,Black,1,2026-06-22
Flatiron,SKU-002,33,White,6,2026-06-28
Flatiron,SKU-002,33,Stone Wash,0,2026-06-28
Flatiron,SKU-002,33,Raw Denim,0,2026-06-30
Flatiron,SKU-002,33,Vintage Blue,0,2026-06-24
Flatiron,SKU-002,34,Indigo,9,2026-07-03
Flatiron,SKU-002,34,Black,0,2026-06-27
Flatiron,SKU-002,34,White,4,2026-06-30
Flatiron,SKU-002,34,Stone Wash,0,2026-06-29
Flatiron,SKU-002,34,Raw Denim,7,2026-07-04
Flatiron,SKU-002,34,Vintage Blue,4,2026-07-06
Flatiron,SKU-003,24,Indigo,6,2026-06-24
Flatiron,SKU-003,24,Black,1,2026-06-29
Flatiron,SKU-003,24,White,9,2026-07-02
Flatiron,SKU-003,24,Stone Wash,3,2026-07-05
Flatiron,SKU-003,24,Raw Denim,3,2026-06-28
Flatiron,SKU-003,24,Vintage Blue,6,2026-06-27
Flatiron,SKU-003,25,Indigo,3,2026-07-03
Flatiron,SKU-003,25,Black,1,2026-06-23
Flatiron,SKU-003,25,White,3,2026-06-23
Flatiron,SKU-003,25,Stone Wash,5,2026-06-27
Flatiron,SKU-003,25,Raw Denim,6,2026-06-26
Flatiron,SKU-003,25,Vintage Blue,2,2026-06-27
Flatiron,SKU-003,26,Indigo,6,2026-07-03
Flatiron,SKU-003,26,Black,3,2026-07-06
Flatiron,SKU-003,26,White,2,2026-07-04
Flatiron,SKU-003,26,Stone Wash,0,2026-07-01
Flatiron,SKU-003,26,Raw Denim,6,2026-06-29
Flatiron,SKU-003,26,Vintage Blue,6,2026-06-25
Flatiron,SKU-003,27,Indigo,3,2026-06-22
Flatiron,SKU-003,27,Black,0,2026-06-28
Flatiron,SKU-003,27,White,5,2026-06-22
Flatiron,SKU-003,27,Stone Wash,7,2026-07-05
Flatiron,SKU-003,27,Raw Denim,4,2026-06-30
Flatiron,SKU-003,27,Vintage Blue,4,2026-07-05
Flatiron,SKU-003,28,Indigo,6,2026-06-29
Flatiron,SKU-003,28,Black,2,2026-06-26
Flatiron,SKU-003,28,White,5,2026-06-28
Flatiron,SKU-003,28,Stone Wash,5,2026-06-29
Flatiron,SKU-003,28,Raw Denim,4,2026-06-30
Flatiron,SKU-003,28,Vintage Blue,4,2026-06-23
Flatiron,SKU-003,29,Indigo,2,2026-06-22
Flatiron,SKU-003,29,Black,5,2026-06-27
Flatiron,SKU-003,29,White,2,2026-07-03
Flatiron,SKU-003,29,Stone Wash,10,2026-06-24
Flatiron,SKU-003,29,Raw Denim,4,2026-07-01
Flatiron,SKU-003,29,Vintage Blue,3,2026-06-25
Flatiron,SKU-003,30,Indigo,6,2026-06-25
Flatiron,SKU-003,30,Black,5,2026-06-28
Flatiron,SKU-003,30,White,1,2026-06-26
Flatiron,SKU-003,30,Stone Wash,0,2026-07-04
Flatiron,SKU-003,30,Raw Denim,2,2026-06-27
Flatiron,SKU-003,30,Vintage Blue,5,2026-06-22
Flatiron,SKU-003,31,Indigo,0,2026-07-03
Flatiron,SKU-003,31,Black,1,2026-07-05
Flatiron,SKU-003,31,White,9,2026-07-05
Flatiron,SKU-003,31,Stone Wash,3,2026-06-29
Flatiron,SKU-003,31,Raw Denim,8,2026-06-23
Flatiron,SKU-003,31,Vintage Blue,2,2026-07-01
Flatiron,SKU-003,32,Indigo,0,2026-07-02
Flatiron,SKU-003,32,Black,3,2026-06-23
Flatiron,SKU-003,32,White,1,2026-06-26
Flatiron,SKU-003,32,Stone Wash,0,2026-07-02
Flatiron,SKU-003,32,Raw Denim,4,2026-06-24
Flatiron,SKU-003,32,Vintage Blue,0,2026-06-27
Flatiron,SKU-003,33,Indigo,1,2026-06-30
Flatiron,SKU-003,33,Black,2,2026-07-02
Flatiron,SKU-003,33,White,3,2026-07-01
Flatiron,SKU-003,33,Stone Wash,4,2026-06-23
Flatiron,SKU-003,33,Raw Denim,0,2026-07-01
Flatiron,SKU-003,33,Vintage Blue,0,2026-07-03
Flatiron,SKU-003,34,Indigo,0,2026-06-27
Flatiron,SKU-003,34,Black,0,2026-07-06
Flatiron,SKU-003,34,White,6,2026-06-26
Flatiron,SKU-003,34,Stone Wash,4,2026-07-06
Flatiron,SKU-003,34,Raw Denim,7,2026-07-01
Flatiron,SKU-003,34,Vintage Blue,0,2026-06-30
Flatiron,SKU-004,24,Indigo,4,2026-06-28
Flatiron,SKU-004,24,Black,7,2026-07-05
Flatiron,SKU-004,24,White,0,2026-06-22
Flatiron,SKU-004,24,Stone Wash,9,2026-07-06
Flatiron,SKU-004,24,Raw Denim,5,2026-07-02
Flatiron,SKU-004,24,Vintage Blue,5,2026-06-29
Flatiron,SKU-004,25,Indigo,0,2026-06-22
Flatiron,SKU-004,25,Black,1,2026-07-02
Flatiron,SKU-004,25,White,7,2026-06-22
Flatiron,SKU-004,25,Stone Wash,4,2026-06-25
Flatiron,SKU-004,25,Raw Denim,6,2026-06-22
Flatiron,SKU-004,25,Vintage Blue,4,2026-06-26
Flatiron,SKU-004,26,Indigo,4,2026-06-28
Flatiron,SKU-004,26,Black,1,2026-06-26
Flatiron,SKU-004,26,White,0,2026-06-29
Flatiron,SKU-004,26,Stone Wash,4,2026-06-30
Flatiron,SKU-004,26,Raw Denim,0,2026-06-22
Flatiron,SKU-004,26,Vintage Blue,2,2026-07-01
Flatiron,SKU-004,27,Indigo,2,2026-06-28
Flatiron,SKU-004,27,Black,1,2026-07-03
Flatiron,SKU-004,27,White,4,2026-07-02
Flatiron,SKU-004,27,Stone Wash,3,2026-07-02
Flatiron,SKU-004,27,Raw Denim,1,2026-06-28
Flatiron,SKU-004,27,Vintage Blue,5,2026-06-28
Flatiron,SKU-004,28,Indigo,0,2026-06-22
Flatiron,SKU-004,28,Black,2,2026-06-22
Flatiron,SKU-004,28,White,0,2026-07-05
Flatiron,SKU-004,28,Stone Wash,6,2026-06-24
Flatiron,SKU-004,28,Raw Denim,2,2026-06-29
Flatiron,SKU-004,28,Vintage Blue,2,2026-07-05
Flatiron,SKU-004,29,Indigo,0,2026-06-28
Flatiron,SKU-004,29,Black,9,2026-06-27
Flatiron,SKU-004,29,White,2,2026-06-23
Flatiron,SKU-004,29,Stone Wash,7,2026-06-24
Flatiron,SKU-004,29,Raw Denim,7,2026-06-28
Flatiron,SKU-004,29,Vintage Blue,0,2026-06-28
Flatiron,SKU-004,30,Indigo,0,2026-07-01
Flatiron,SKU-004,30,Black,5,2026-06-27
Flatiron,SKU-004,30,White,2,2026-06-26
Flatiron,SKU-004,30,Stone Wash,0,2026-06-30
Flatiron,SKU-004,30,Raw Denim,1,2026-07-06
Flatiron,SKU-004,30,Vintage Blue,1,2026-06-25
Flatiron,SKU-004,31,Indigo,1,2026-06-25
Flatiron,SKU-004,31,Black,0,2026-06-24
Flatiron,SKU-004,31,White,12,2026-07-01
Flatiron,SKU-004,31,Stone Wash,4,2026-06-25
Flatiron,SKU-004,31,Raw Denim,2,2026-07-03
Flatiron,SKU-004,31,Vintage Blue,8,2026-07-03
Flatiron,SKU-004,32,Indigo,5,2026-06-29
Flatiron,SKU-004,32,Black,5,2026-06-28
Flatiron,SKU-004,32,White,2,2026-07-01
Flatiron,SKU-004,32,Stone Wash,1,2026-06-29
Flatiron,SKU-004,32,Raw Denim,5,2026-07-06
Flatiron,SKU-004,32,Vintage Blue,1,2026-06-24
Flatiron,SKU-004,33,Indigo,3,2026-06-27
Flatiron,SKU-004,33,Black,4,2026-06-25
Flatiron,SKU-004,33,White,1,2026-06-22
Flatiron,SKU-004,33,Stone Wash,4,2026-07-02
Flatiron,SKU-004,33,Raw Denim,1,2026-07-06
Flatiron,SKU-004,33,Vintage Blue,8,2026-07-02
Flatiron,SKU-004,34,Indigo,3,2026-07-06
Flatiron,SKU-004,34,Black,4,2026-07-06
Flatiron,SKU-004,34,White,0,2026-07-04
Flatiron,SKU-004,34,Stone Wash,3,2026-07-05
Flatiron,SKU-004,34,Raw Denim,9,2026-07-06
Flatiron,SKU-004,34,Vintage Blue,3,2026-06-24
Flatiron,SKU-005,24,Indigo,0,2026-07-06
Flatiron,SKU-005,24,Black,0,2026-06-29
Flatiron,SKU-005,24,White,6,2026-07-04
Flatiron,SKU-005,24,Stone Wash,0,2026-07-04
Flatiron,SKU-005,24,Raw Denim,1,2026-07-04
Flatiron,SKU-005,24,Vintage Blue,3,2026-06-22
Flatiron,SKU-005,25,Indigo,0,2026-07-01
Flatiron,SKU-005,25,Black,3,2026-06-29
Flatiron,SKU-005,25,White,0,2026-06-22
Flatiron,SKU-005,25,Stone Wash,4,2026-06-27
Flatiron,SKU-005,25,Raw Denim,5,2026-06-25
Flatiron,SKU-005,25,Vintage Blue,0,2026-06-27
Flatiron,SKU-005,26,Indigo,4,2026-07-04
Flatiron,SKU-005,26,Black,5,2026-06-24
Flatiron,SKU-005,26,White,1,2026-06-23
Flatiron,SKU-005,26,Stone Wash,0,2026-06-25
Flatiron,SKU-005,26,Raw Denim,0,2026-07-03
Flatiron,SKU-005,26,Vintage Blue,4,2026-06-23
Flatiron,SKU-005,27,Indigo,0,2026-06-22
Flatiron,SKU-005,27,Black,2,2026-06-25
Flatiron,SKU-005,27,White,5,2026-07-01
Flatiron,SKU-005,27,Stone Wash,0,2026-06-23
Flatiron,SKU-005,27,Raw Denim,3,2026-06-28
Flatiron,SKU-005,27,Vintage Blue,1,2026-06-25
Flatiron,SKU-005,28,Indigo,0,2026-07-03
Flatiron,SKU-005,28,Black,6,2026-07-05
Flatiron,SKU-005,28,White,2,2026-06-22
Flatiron,SKU-005,28,Stone Wash,7,2026-07-03
Flatiron,SKU-005,28,Raw Denim,5,2026-06-27
Flatiron,SKU-005,28,Vintage Blue,3,2026-06-26
Flatiron,SKU-005,29,Indigo,1,2026-06-25
Flatiron,SKU-005,29,Black,0,2026-06-25
Flatiron,SKU-005,29,White,0,2026-06-24
Flatiron,SKU-005,29,Stone Wash,1,2026-07-01
Flatiron,SKU-005,29,Raw Denim,3,2026-07-03
Flatiron,SKU-005,29,Vintage Blue,3,2026-06-26
Flatiron,SKU-005,30,Indigo,3,2026-07-05
Flatiron,SKU-005,30,Black,0,2026-06-25
Flatiron,SKU-005,30,White,4,2026-07-06
Flatiron,SKU-005,30,Stone Wash,3,2026-07-04
Flatiron,SKU-005,30,Raw Denim,11,2026-07-01
Flatiron,SKU-005,30,Vintage Blue,0,2026-07-06
Flatiron,SKU-005,31,Indigo,7,2026-07-02
Flatiron,SKU-005,31,Black,8,2026-06-30
Flatiron,SKU-005,31,White,7,2026-06-26
Flatiron,SKU-005,31,Stone Wash,0,2026-07-01
Flatiron,SKU-005,31,Raw Denim,5,2026-07-04
Flatiron,SKU-005,31,Vintage Blue,0,2026-06-29
Flatiron,SKU-005,32,Indigo,4,2026-07-05
Flatiron,SKU-005,32,Black,9,2026-06-27
Flatiron,SKU-005,32,White,3,2026-06-25
Flatiron,SKU-005,32,Stone Wash,3,2026-06-29
Flatiron,SKU-005,32,Raw Denim,0,2026-06-30
Flatiron,SKU-005,32,Vintage Blue,5,2026-07-06
Flatiron,SKU-005,33,Indigo,10,2026-06-30
Flatiron,SKU-005,33,Black,7,2026-07-04
Flatiron,SKU-005,33,White,0,2026-06-25
Flatiron,SKU-005,33,Stone Wash,0,2026-06-27
Flatiron,SKU-005,33,Raw Denim,4,2026-06-22
Flatiron,SKU-005,33,Vintage Blue,5,2026-06-28
Flatiron,SKU-005,34,Indigo,3,2026-06-28
Flatiron,SKU-005,34,Black,1,2026-06-25
Flatiron,SKU-005,34,White,0,2026-06-30
Flatiron,SKU-005,34,Stone Wash,1,2026-06-23
Flatiron,SKU-005,34,Raw Denim,3,2026-07-04
Flatiron,SKU-005,34,Vintage Blue,5,2026-07-04
Flatiron,SKU-006,24,Indigo,0,2026-06-25
Flatiron,SKU-006,24,Black,2,2026-07-05
Flatiron,SKU-006,24,White,5,2026-06-30
Flatiron,SKU-006,24,Stone Wash,0,2026-06-27
Flatiron,SKU-006,24,Raw Denim,0,2026-07-05
Flatiron,SKU-006,24,Vintage Blue,2,2026-06-30
Flatiron,SKU-006,25,Indigo,5,2026-07-02
Flatiron,SKU-006,25,Black,4,2026-06-30
Flatiron,SKU-006,25,White,2,2026-07-06
Flatiron,SKU-006,25,Stone Wash,4,2026-06-29
Flatiron,SKU-006,25,Raw Denim,0,2026-06-22
Flatiron,SKU-006,25,Vintage Blue,0,2026-07-06
Flatiron,SKU-006,26,Indigo,2,2026-06-26
Flatiron,SKU-006,26,Black,4,2026-06-30
Flatiron,SKU-006,26,White,7,2026-06-25
Flatiron,SKU-006,26,Stone Wash,5,2026-06-24
Flatiron,SKU-006,26,Raw Denim,2,2026-06-25
Flatiron,SKU-006,26,Vintage Blue,0,2026-07-04
Flatiron,SKU-006,27,Indigo,7,2026-06-30
Flatiron,SKU-006,27,Black,5,2026-07-06
Flatiron,SKU-006,27,White,2,2026-06-25
Flatiron,SKU-006,27,Stone Wash,0,2026-07-03
Flatiron,SKU-006,27,Raw Denim,0,2026-07-05
Flatiron,SKU-006,27,Vintage Blue,4,2026-06-24
Flatiron,SKU-006,28,Indigo,2,2026-06-26
Flatiron,SKU-006,28,Black,8,2026-06-30
Flatiron,SKU-006,28,White,5,2026-06-30
Flatiron,SKU-006,28,Stone Wash,0,2026-07-01
Flatiron,SKU-006,28,Raw Denim,4,2026-07-02
Flatiron,SKU-006,28,Vintage Blue,2,2026-06-25
Flatiron,SKU-006,29,Indigo,1,2026-06-26
Flatiron,SKU-006,29,Black,4,2026-06-26
Flatiron,SKU-006,29,White,5,2026-07-05
Flatiron,SKU-006,29,Stone Wash,2,2026-06-27
Flatiron,SKU-006,29,Raw Denim,0,2026-07-02
Flatiron,SKU-006,29,Vintage Blue,3,2026-07-04
Flatiron,SKU-006,30,Indigo,5,2026-06-28
Flatiron,SKU-006,30,Black,3,2026-06-29
Flatiron,SKU-006,30,White,0,2026-06-28
Flatiron,SKU-006,30,Stone Wash,2,2026-06-22
Flatiron,SKU-006,30,Raw Denim,1,2026-07-05
Flatiron,SKU-006,30,Vintage Blue,4,2026-07-06
Flatiron,SKU-006,31,Indigo,11,2026-07-01
Flatiron,SKU-006,31,Black,1,2026-07-03
Flatiron,SKU-006,31,White,4,2026-06-30
Flatiron,SKU-006,31,Stone Wash,4,2026-06-28
Flatiron,SKU-006,31,Raw Denim,0,2026-06-24
Flatiron,SKU-006,31,Vintage Blue,7,2026-06-30
Flatiron,SKU-006,32,Indigo,1,2026-07-02
Flatiron,SKU-006,32,Black,0,2026-07-04
Flatiron,SKU-006,32,White,7,2026-06-30
Flatiron,SKU-006,32,Stone Wash,4,2026-06-29
Flatiron,SKU-006,32,Raw Denim,4,2026-07-06
Flatiron,SKU-006,32,Vintage Blue,6,2026-07-01
Flatiron,SKU-006,33,Indigo,3,2026-06-29
Flatiron,SKU-006,33,Black,11,2026-07-04
Flatiron,SKU-006,33,White,3,2026-06-27
Flatiron,SKU-006,33,Stone Wash,4,2026-06-30
Flatiron,SKU-006,33,Raw Denim,3,2026-06-28
Flatiron,SKU-006,33,Vintage Blue,0,2026-07-02
Flatiron,SKU-006,34,Indigo,3,2026-07-05
Flatiron,SKU-006,34,Black,4,2026-06-22
Flatiron,SKU-006,34,White,4,2026-06-26
Flatiron,SKU-006,34,Stone Wash,0,2026-06-25
Flatiron,SKU-006,34,Raw Denim,0,2026-06-28
Flatiron,SKU-006,34,Vintage Blue,0,2026-06-22
Flatiron,SKU-007,24,Indigo,1,2026-06-22
Flatiron,SKU-007,24,Black,2,2026-07-04
Flatiron,SKU-007,24,White,6,2026-06-23
Flatiron,SKU-007,24,Stone Wash,1,2026-07-06
Flatiron,SKU-007,24,Raw Denim,5,2026-07-06
Flatiron,SKU-007,24,Vintage Blue,2,2026-06-26
Flatiron,SKU-007,25,Indigo,4,2026-07-01
Flatiron,SKU-007,25,Black,4,2026-06-24
Flatiron,SKU-007,25,White,3,2026-06-24
Flatiron,SKU-007,25,Stone Wash,9,2026-06-29
Flatiron,SKU-007,25,Raw Denim,1,2026-06-25
Flatiron,SKU-007,25,Vintage Blue,4,2026-06-27
Flatiron,SKU-007,26,Indigo,3,2026-07-03
Flatiron,SKU-007,26,Black,0,2026-06-27
Flatiron,SKU-007,26,White,4,2026-07-01
Flatiron,SKU-007,26,Stone Wash,4,2026-07-04
Flatiron,SKU-007,26,Raw Denim,9,2026-06-29
Flatiron,SKU-007,26,Vintage Blue,4,2026-06-23
Flatiron,SKU-007,27,Indigo,1,2026-07-02
Flatiron,SKU-007,27,Black,4,2026-06-26
Flatiron,SKU-007,27,White,0,2026-07-06
Flatiron,SKU-007,27,Stone Wash,1,2026-06-29
Flatiron,SKU-007,27,Raw Denim,0,2026-06-30
Flatiron,SKU-007,27,Vintage Blue,2,2026-07-02
Flatiron,SKU-007,28,Indigo,2,2026-06-30
Flatiron,SKU-007,28,Black,3,2026-06-26
Flatiron,SKU-007,28,White,0,2026-06-30
Flatiron,SKU-007,28,Stone Wash,5,2026-06-25
Flatiron,SKU-007,28,Raw Denim,4,2026-06-24
Flatiron,SKU-007,28,Vintage Blue,7,2026-07-03
Flatiron,SKU-007,29,Indigo,0,2026-07-04
Flatiron,SKU-007,29,Black,4,2026-06-26
Flatiron,SKU-007,29,White,2,2026-06-24
Flatiron,SKU-007,29,Stone Wash,3,2026-06-29
Flatiron,SKU-007,29,Raw Denim,9,2026-07-06
Flatiron,SKU-007,29,Vintage Blue,3,2026-07-06
Flatiron,SKU-007,30,Indigo,0,2026-07-05
Flatiron,SKU-007,30,Black,2,2026-07-04
Flatiron,SKU-007,30,White,8,2026-06-27
Flatiron,SKU-007,30,Stone Wash,3,2026-06-28
Flatiron,SKU-007,30,Raw Denim,2,2026-06-28
Flatiron,SKU-007,30,Vintage Blue,2,2026-06-28
Flatiron,SKU-007,31,Indigo,8,2026-06-27
Flatiron,SKU-007,31,Black,6,2026-07-03
Flatiron,SKU-007,31,White,0,2026-06-29
Flatiron,SKU-007,31,Stone Wash,4,2026-06-28
Flatiron,SKU-007,31,Raw Denim,0,2026-06-26
Flatiron,SKU-007,31,Vintage Blue,4,2026-06-25
Flatiron,SKU-007,32,Indigo,0,2026-06-23
Flatiron,SKU-007,32,Black,3,2026-07-04
Flatiron,SKU-007,32,White,1,2026-06-22
Flatiron,SKU-007,32,Stone Wash,2,2026-06-24
Flatiron,SKU-007,32,Raw Denim,4,2026-06-22
Flatiron,SKU-007,32,Vintage Blue,3,2026-07-06
Flatiron,SKU-007,33,Indigo,3,2026-06-28
Flatiron,SKU-007,33,Black,5,2026-06-28
Flatiron,SKU-007,33,White,1,2026-06-24
Flatiron,SKU-007,33,Stone Wash,0,2026-07-01
Flatiron,SKU-007,33,Raw Denim,0,2026-06-23
Flatiron,SKU-007,33,Vintage Blue,0,2026-07-06
Flatiron,SKU-007,34,Indigo,0,2026-06-28
Flatiron,SKU-007,34,Black,3,2026-07-03
Flatiron,SKU-007,34,White,3,2026-07-02
Flatiron,SKU-007,34,Stone Wash,3,2026-07-06
Flatiron,SKU-007,34,Raw Denim,2,2026-06-28
Flatiron,SKU-007,34,Vintage Blue,4,2026-06-25
Flatiron,SKU-008,24,Indigo,2,2026-06-22
Flatiron,SKU-008,24,Black,6,2026-06-25
Flatiron,SKU-008,24,White,4,2026-07-03
Flatiron,SKU-008,24,Stone Wash,1,2026-06-25
Flatiron,SKU-008,24,Raw Denim,7,2026-06-23
Flatiron,SKU-008,24,Vintage Blue,0,2026-06-27
Flatiron,SKU-008,25,Indigo,0,2026-06-27
Flatiron,SKU-008,25,Black,5,2026-07-05
Flatiron,SKU-008,25,White,3,2026-06-24
Flatiron,SKU-008,25,Stone Wash,3,2026-06-30
Flatiron,SKU-008,25,Raw Denim,4,2026-06-25
Flatiron,SKU-008,25,Vintage Blue,1,2026-07-06
Flatiron,SKU-008,26,Indigo,4,2026-06-22
Flatiron,SKU-008,26,Black,6,2026-07-04
Flatiron,SKU-008,26,White,6,2026-06-22
Flatiron,SKU-008,26,Stone Wash,5,2026-06-30
Flatiron,SKU-008,26,Raw Denim,2,2026-06-29
Flatiron,SKU-008,26,Vintage Blue,5,2026-07-04
Flatiron,SKU-008,27,Indigo,0,2026-06-28
Flatiron,SKU-008,27,Black,7,2026-06-25
Flatiron,SKU-008,27,White,6,2026-06-25
Flatiron,SKU-008,27,Stone Wash,1,2026-07-03
Flatiron,SKU-008,27,Raw Denim,6,2026-06-30
Flatiron,SKU-008,27,Vintage Blue,3,2026-06-23
Flatiron,SKU-008,28,Indigo,2,2026-06-24
Flatiron,SKU-008,28,Black,3,2026-06-28
Flatiron,SKU-008,28,White,7,2026-06-24
Flatiron,SKU-008,28,Stone Wash,5,2026-06-25
Flatiron,SKU-008,28,Raw Denim,0,2026-06-25
Flatiron,SKU-008,28,Vintage Blue,2,2026-07-04
Flatiron,SKU-008,29,Indigo,4,2026-06-30
Flatiron,SKU-008,29,Black,7,2026-07-06
Flatiron,SKU-008,29,White,3,2026-07-03
Flatiron,SKU-008,29,Stone Wash,4,2026-07-02
Flatiron,SKU-008,29,Raw Denim,8,2026-06-25
Flatiron,SKU-008,29,Vintage Blue,0,2026-06-26
Flatiron,SKU-008,30,Indigo,4,2026-07-01
Flatiron,SKU-008,30,Black,0,2026-07-05
Flatiron,SKU-008,30,White,3,2026-06-24
Flatiron,SKU-008,30,Stone Wash,1,2026-06-23
Flatiron,SKU-008,30,Raw Denim,4,2026-06-23
Flatiron,SKU-008,30,Vintage Blue,7,2026-07-03
Flatiron,SKU-008,31,Indigo,1,2026-07-06
Flatiron,SKU-008,31,Black,2,2026-07-01
Flatiron,SKU-008,31,White,7,2026-06-23
Flatiron,SKU-008,31,Stone Wash,5,2026-06-28
Flatiron,SKU-008,31,Raw Denim,4,2026-06-27
Flatiron,SKU-008,31,Vintage Blue,2,2026-06-26
Flatiron,SKU-008,32,Indigo,0,2026-07-05
Flatiron,SKU-008,32,Black,1,2026-06-28
Flatiron,SKU-008,32,White,5,2026-06-30
Flatiron,SKU-008,32,Stone Wash,6,2026-06-22
Flatiron,SKU-008,32,Raw Denim,7,2026-06-27
Flatiron,SKU-008,32,Vintage Blue,4,2026-06-22
Flatiron,SKU-008,33,Indigo,2,2026-07-04
Flatiron,SKU-008,33,Black,4,2026-07-06
Flatiron,SKU-008,33,White,0,2026-06-29
Flatiron,SKU-008,33,Stone Wash,12,2026-06-22
Flatiron,SKU-008,33,Raw Denim,3,2026-06-25
Flatiron,SKU-008,33,Vintage Blue,7,2026-06-29
Flatiron,SKU-008,34,Indigo,2,2026-06-30
Flatiron,SKU-008,34,Black,3,2026-06-30
Flatiron,SKU-008,34,White,10,2026-07-05
Flatiron,SKU-008,34,Stone Wash,6,2026-06-27
Flatiron,SKU-008,34,Raw Denim,0,2026-07-01
Flatiron,SKU-008,34,Vintage Blue,6,2026-07-01
Flatiron,SKU-009,24,Indigo,0,2026-06-29
Flatiron,SKU-009,24,Black,3,2026-07-05
Flatiron,SKU-009,24,White,7,2026-06-28
Flatiron,SKU-009,24,Stone Wash,3,2026-06-23
Flatiron,SKU-009,24,Raw Denim,0,2026-06-28
Flatiron,SKU-009,24,Vintage Blue,4,2026-06-22
Flatiron,SKU-009,25,Indigo,5,2026-07-06
Flatiron,SKU-009,25,Black,0,2026-06-26
Flatiron,SKU-009,25,White,3,2026-06-23
Flatiron,SKU-009,25,Stone Wash,8,2026-06-26
Flatiron,SKU-009,25,Raw Denim,0,2026-06-26
Flatiron,SKU-009,25,Vintage Blue,0,2026-06-27
Flatiron,SKU-009,26,Indigo,4,2026-06-28
Flatiron,SKU-009,26,Black,4,2026-07-04
Flatiron,SKU-009,26,White,2,2026-07-06
Flatiron,SKU-009,26,Stone Wash,0,2026-06-30
Flatiron,SKU-009,26,Raw Denim,4,2026-06-27
Flatiron,SKU-009,26,Vintage Blue,4,2026-06-22
Flatiron,SKU-009,27,Indigo,6,2026-06-27
Flatiron,SKU-009,27,Black,2,2026-06-29
Flatiron,SKU-009,27,White,4,2026-06-30
Flatiron,SKU-009,27,Stone Wash,2,2026-06-30
Flatiron,SKU-009,27,Raw Denim,1,2026-06-28
Flatiron,SKU-009,27,Vintage Blue,3,2026-06-29
Flatiron,SKU-009,28,Indigo,8,2026-07-01
Flatiron,SKU-009,28,Black,3,2026-06-28
Flatiron,SKU-009,28,White,5,2026-07-03
Flatiron,SKU-009,28,Stone Wash,0,2026-06-24
Flatiron,SKU-009,28,Raw Denim,0,2026-07-01
Flatiron,SKU-009,28,Vintage Blue,7,2026-06-29
Flatiron,SKU-009,29,Indigo,2,2026-06-23
Flatiron,SKU-009,29,Black,0,2026-07-06
Flatiron,SKU-009,29,White,1,2026-07-04
Flatiron,SKU-009,29,Stone Wash,7,2026-06-23
Flatiron,SKU-009,29,Raw Denim,0,2026-06-23
Flatiron,SKU-009,29,Vintage Blue,7,2026-07-06
Flatiron,SKU-009,30,Indigo,0,2026-07-05
Flatiron,SKU-009,30,Black,5,2026-06-26
Flatiron,SKU-009,30,White,0,2026-07-06
Flatiron,SKU-009,30,Stone Wash,0,2026-07-01
Flatiron,SKU-009,30,Raw Denim,5,2026-06-23
Flatiron,SKU-009,30,Vintage Blue,4,2026-06-30
Flatiron,SKU-009,31,Indigo,2,2026-06-26
Flatiron,SKU-009,31,Black,3,2026-06-29
Flatiron,SKU-009,31,White,1,2026-07-03
Flatiron,SKU-009,31,Stone Wash,4,2026-07-02
Flatiron,SKU-009,31,Raw Denim,0,2026-07-05
Flatiron,SKU-009,31,Vintage Blue,9,2026-07-02
Flatiron,SKU-009,32,Indigo,3,2026-06-25
Flatiron,SKU-009,32,Black,3,2026-06-25
Flatiron,SKU-009,32,White,4,2026-07-03
Flatiron,SKU-009,32,Stone Wash,4,2026-06-25
Flatiron,SKU-009,32,Raw Denim,5,2026-07-05
Flatiron,SKU-009,32,Vintage Blue,4,2026-06-26
Flatiron,SKU-009,33,Indigo,0,2026-06-25
Flatiron,SKU-009,33,Black,0,2026-06-27
Flatiron,SKU-009,33,White,4,2026-06-26
Flatiron,SKU-009,33,Stone Wash,6,2026-06-26
Flatiron,SKU-009,33,Raw Denim,4,2026-06-29
Flatiron,SKU-009,33,Vintage Blue,5,2026-06-29
Flatiron,SKU-009,34,Indigo,2,2026-06-26
Flatiron,SKU-009,34,Black,0,2026-06-25
Flatiron,SKU-009,34,White,0,2026-06-22
Flatiron,SKU-009,34,Stone Wash,7,2026-07-06
Flatiron,SKU-009,34,Raw Denim,6,2026-07-02
Flatiron,SKU-009,34,Vintage Blue,5,2026-07-02
Flatiron,SKU-010,24,Indigo,3,2026-07-03
Flatiron,SKU-010,24,Black,3,2026-07-04
Flatiron,SKU-010,24,White,0,2026-06-30
Flatiron,SKU-010,24,Stone Wash,4,2026-06-28
Flatiron,SKU-010,24,Raw Denim,3,2026-06-29
Flatiron,SKU-010,24,Vintage Blue,0,2026-06-27
Flatiron,SKU-010,25,Indigo,4,2026-06-24
Flatiron,SKU-010,25,Black,2,2026-06-23
Flatiron,SKU-010,25,White,5,2026-06-22
Flatiron,SKU-010,25,Stone Wash,3,2026-07-04
Flatiron,SKU-010,25,Raw Denim,1,2026-07-01
Flatiron,SKU-010,25,Vintage Blue,4,2026-06-27
Flatiron,SKU-010,26,Indigo,5,2026-07-04
Flatiron,SKU-010,26,Black,4,2026-06-22
Flatiron,SKU-010,26,White,4,2026-06-24
Flatiron,SKU-010,26,Stone Wash,0,2026-07-04
